Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Type d'événement;Date de début;Date de fin;Mesures de gestion
2024;Occitanie;034;FRJ1334232D034530;Saison balnéaire;01/07/2024;31/08/2024;
2024;Occitanie;034;FRJ1334243D034110;Saison balnéaire;01/07/2024;31/08/2024;
2024;Occitanie;034;FRJ1334243D034115;Saison balnéaire;01/07/2024;31/08/2024;
2024;Occitanie;034;FRJ1334252D034385;Saison balnéaire;01/07/2024;31/08/2024;
2024;Occitanie;034;FRJ1334261D034150;Saison balnéaire;01/07/2024;31/08/2024;
2024;Pays de la Loire;044;FRG0144055M044260;Interdiction sanitaire;02/09/2024;04/09/2024;Les fortes pluies du jour ont conduit la collectivité à interdire préventivement la baignade et à renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144055M044260;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144057D044020;Saison balnéaire;01/07/2024;31/08/2024;
2024;Pays de la Loire;044;FRG0144077D044030;Interdiction sanitaire;01/08/2024;05/08/2024;Alerte niveau 2 sur Biovolume et Microcystines > aux seuils limites
2024;Pays de la Loire;044;FRG0144077D044030;Saison balnéaire;01/07/2024;31/08/2024;
2024;Pays de la Loire;044;FRG0144077D044030;Prolifération de cyanobactéries;01/08/2024;05/08/2024;Valeurs du Biovolume de cyanobactéries toxinogènes = 4,106mm3/l et somme des 3 microcystines LR+RR+YR quantifiées (totale) = 0,44 µg/l ayant entrainé une interdiction de baignade
2024;Pays de la Loire;044;FRG0144096D044100;Saison balnéaire;01/07/2024;31/08/2024;
2024;Pays de la Loire;044;FRG0144097M044030;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144097M044040;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144097M044050;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144097M044060;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144106M044700;Interdiction sanitaire;18/06/2024;24/06/2024;Les fortes pluies des 18 et 19/06 ont conduit la collectivité à interdire la baignade + pêche à pied et à renforcer l'autosurveillance. Plage fermée du 18/06 inclus au 24/06 inclus
2024;Pays de la Loire;044;FRG0144106M044700;Interdiction sanitaire;23/07/2024;23/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144106M044700;Interdiction sanitaire;08/08/2024;08/08/2024;Fermeture préventive suite incident surverse du poste de relevage du Bois Millet dans la soirée du 07/08/2024, déclaré par la SAUR le 08/08/2024
2024;Pays de la Loire;044;FRG0144106M044700;Interdiction sanitaire;20/08/2024;21/08/2024;Les pluies du 20/08 ont conduit la collectivité à interdire la baignade + pêche à pied et à renforcer l'autosurveillance. Plage fermée du 20/08 au 21/08 à 10h00. Capacité de pompage d’un ouvrage d’assainissement dépassée par les volumes d’eaux en entrée
2024;Pays de la Loire;044;FRG0144106M044700;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144106M044700;Pollution à court terme;20/08/2024;23/08/2024;Les fortes pluies du 20/08 ont poussé la commune à interdire préventivement la baignade le 20/08. Capacité de pompage d’un ouvrage d’assainissement dépassée par les volumes d’eaux en entrée : Débordement de 250m3 à 500m de la plage
2024;Pays de la Loire;044;FRG0144113D044121;Saison balnéaire;01/07/2024;31/08/2024;
2024;Pays de la Loire;044;FRG0144115D044110;Saison balnéaire;01/07/2024;31/08/2024;
2024;Pays de la Loire;044;FRG0144125M044070;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144125M044080;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144125M044090;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144125M044100;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144125M044110;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144126M044460;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144126M044470;Interdiction sanitaire;21/06/2024;23/06/2024;Mauvais résultat du CS ARS
2024;Pays de la Loire;044;FRG0144126M044470;Interdiction sanitaire;18/07/2024;18/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144126M044470;Interdiction sanitaire;09/08/2024;09/08/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144126M044470;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144126M044480;Interdiction sanitaire;21/06/2024;23/06/2024;Le contrôle sanitaire diligenté par l’ARS a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144126M044480;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144126M044490;Interdiction sanitaire;21/06/2024;23/06/2024;Le contrôle sanitaire diligenté par l’ARS a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144126M044490;Interdiction sanitaire;16/07/2024;17/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144126M044490;Interdiction sanitaire;18/07/2024;18/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144126M044490;Interdiction sanitaire;26/07/2024;27/07/2024;Le contrôle sanitaire diligenté par l’ARS a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144126M044490;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144128D044180;Saison balnéaire;01/07/2024;31/08/2024;
2024;Pays de la Loire;044;FRG0144131M044550;Interdiction sanitaire;09/07/2024;12/07/2024;Les fortes pluies du jour ont conduit la collectivité à interdire préventivement la baignade et à renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044550;Saison balnéaire;29/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144131M044560;Interdiction sanitaire;09/07/2024;10/07/2024;météo défavorable  : Episodes pluvieux ont conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044560;Interdiction sanitaire;07/09/2024;09/09/2024;météo défavorable  : Épisodes pluvieux ayant conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044560;Saison balnéaire;29/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144131M044570;Interdiction sanitaire;09/07/2024;10/07/2024;météo défavorable  : Episodes pluvieux ont conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044570;Interdiction sanitaire;22/07/2024;22/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144131M044570;Interdiction sanitaire;07/09/2024;09/09/2024;météo défavorable  : Épisodes pluvieux ayant conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044570;Saison balnéaire;29/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144131M044580;Interdiction sanitaire;09/07/2024;10/07/2024;Les fortes pluies du jour ont conduit la collectivité à interdire préventivement la baignade et à renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044580;Interdiction sanitaire;11/07/2024;12/07/2024;Les fortes pluies du jour ont conduit la collectivité à interdire préventivement la baignade et à renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044580;Saison balnéaire;29/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144131M044590;Interdiction sanitaire;30/06/2024;30/06/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144131M044590;Interdiction sanitaire;09/07/2024;10/07/2024;météo défavorable  : Episodes pluvieux ont conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044590;Interdiction sanitaire;22/07/2024;22/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144131M044590;Interdiction sanitaire;07/09/2024;09/09/2024;météo défavorable  : Épisodes pluvieux ayant conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044590;Saison balnéaire;29/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144131M044600;Interdiction sanitaire;09/07/2024;12/07/2024;Les fortes pluies du jour ont conduit la collectivité à interdire préventivement la baignade et à renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044600;Saison balnéaire;29/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144131M044610;Interdiction sanitaire;09/07/2024;10/07/2024;météo défavorable  : Episodes pluvieux ont conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044610;Interdiction sanitaire;22/07/2024;22/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144131M044610;Interdiction sanitaire;07/09/2024;09/09/2024;météo défavorable  : Épisodes pluvieux ayant conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044610;Saison balnéaire;29/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144131M044620;Interdiction sanitaire;09/07/2024;10/07/2024;météo défavorable  : Episodes pluvieux ont conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044620;Interdiction sanitaire;24/07/2024;24/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144131M044620;Interdiction sanitaire;27/07/2024;27/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144131M044620;Interdiction sanitaire;07/09/2024;09/09/2024;météo défavorable  : Épisodes pluvieux ayant conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044620;Saison balnéaire;29/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144131M044630;Interdiction sanitaire;09/07/2024;10/07/2024;météo défavorable  : Episodes pluvieux ont conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044630;Interdiction sanitaire;21/07/2024;22/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144131M044630;Interdiction sanitaire;25/07/2024;25/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144131M044630;Interdiction sanitaire;07/09/2024;09/09/2024;météo défavorable  : Épisodes pluvieux ayant conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044630;Saison balnéaire;29/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144131M044640;Interdiction sanitaire;09/07/2024;10/07/2024;météo défavorable  : Episodes pluvieux ont conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044640;Interdiction sanitaire;22/07/2024;22/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144131M044640;Interdiction sanitaire;24/07/2024;28/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144131M044640;Interdiction sanitaire;07/09/2024;09/09/2024;météo défavorable  : Épisodes pluvieux ayant conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044640;Saison balnéaire;29/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144131M044650;Interdiction sanitaire;09/07/2024;12/07/2024;Les fortes pluies du jour ont conduit la collectivité à interdire préventivement la baignade et à renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044650;Interdiction sanitaire;24/07/2024;24/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144131M044650;Interdiction sanitaire;26/07/2024;26/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144131M044650;Saison balnéaire;29/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144131M044660;Interdiction sanitaire;09/07/2024;12/07/2024;météo défavorable  : Episodes pluvieux ont conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044660;Interdiction sanitaire;22/07/2024;22/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144131M044660;Interdiction sanitaire;07/09/2024;09/09/2024;météo défavorable  : Épisodes pluvieux ayant conduit la collectivité à interdire la baignade et renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144131M044660;Saison balnéaire;29/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144132M044270;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144132M044280;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144132M044290;Interdiction sanitaire;16/07/2024;16/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144132M044290;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144135M044214;Interdiction sanitaire;20/06/2024;21/06/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade
2024;Pays de la Loire;044;FRG0144135M044214;Interdiction sanitaire;10/07/2024;12/07/2024;Les fortes pluies ont conduit la collectivité à interdire préventivement la baignade et à renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144135M044214;Interdiction sanitaire;21/08/2024;27/08/2024;Le contrôle sanitaire diligenté par l’ARS a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144135M044214;Interdiction sanitaire;29/08/2024;30/08/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade
2024;Pays de la Loire;044;FRG0144135M044214;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144135M044216;Interdiction sanitaire;10/07/2024;12/07/2024;Les fortes pluies ont conduit la collectivité à interdire préventivement la baignade et à renforcer son autosurveillance.
2024;Pays de la Loire;044;FRG0144135M044216;Interdiction sanitaire;22/08/2024;27/08/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade
2024;Pays de la Loire;044;FRG0144135M044216;Saison balnéaire;15/06/2024;15/09/2024;
2024;Pays de la Loire;044;FRG0144135M044225;Interdiction sanitaire;17/06/2024;19/06/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade
2024;Pays de la Loire;044;FRG0144135M044225;Interdiction sanitaire;20/06/2024;12/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade
2024;Pays de la Loire;044;FRG0144135M044225;Interdiction sanitaire;16/07/2024;16/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144135M044225;Interdiction sanitaire;23/07/2024;29/07/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144135M044225;Interdiction sanitaire;01/08/2024;01/08/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
2024;Pays de la Loire;044;FRG0144135M044225;Interdiction sanitaire;14/08/2024;27/08/2024;L'autosurveillance menée par la commune a détecté une pollution bactériologique passagère, l'ayant conduit à interdire temporairement la baignade.
